gene_id,gene_name,chromosome,gene_start,gene_end,gene_strand,transcript_id,transcript_name,transcript_start,transcript_end,TSS,TES,gene_id_unversioned
ENSG00000116213.15,WRAP73,chr1,3630767,3652761,-,ENST00000270708.11,WRAP73-201,3630767,3650073,3650073,3630767,ENSG00000116213
ENSG00000078900.14,TP73,chr1,3652520,3736201,+,ENST00000378295.8,TP73-208,3652520,3736201,3652520,3736201,ENSG00000078900
ENSG00000227589.1,AL136528.1,chr1,3658938,3668772,-,ENST00000443034.1,AL136528.1-201,3658938,3668772,3668772,3658938,ENSG00000227589
ENSG00000235131.1,AL136528.2,chr1,3712200,3714298,-,ENST00000416554.1,AL136528.2-201,3712200,3714298,3714298,3712200,ENSG00000235131
ENSG00000227372.12,TP73-AS1,chr1,3735511,3747373,-,ENST00000423764.6,TP73-AS1-203,3737149,3747373,3747373,3737149,ENSG00000227372
ENSG00000276189.1,RF02197,chr1,3736943,3737103,+,ENST00000611447.1,RF02197.1-201,3736943,3737103,3736943,3737103,ENSG00000276189
ENSG00000162592.9,CCDC27,chr1,3746460,3771645,+,ENST00000294600.6,CCDC27-201,3752398,3771644,3752398,3771644,ENSG00000162592
ENSG00000235169.8,SMIM1,chr1,3772761,3775982,+,ENST00000444870.7,SMIM1-201,3772787,3775982,3772787,3775982,ENSG00000235169
ENSG00000130764.9,LRRC47,chr1,3778558,3796504,-,ENST00000378251.2,LRRC47-201,3778558,3796504,3796504,3778558,ENSG00000130764
ENSG00000266075.2,RN7SL574P,chr1,3782815,3783111,+,ENST00000581512.2,RN7SL574P-201,3782815,3783111,3782815,3783111,ENSG00000266075
ENSG00000272153.1,AL365330.1,chr1,3785008,3785538,+,ENST00000607459.1,AL365330.1-201,3785008,3785538,3785008,3785538,ENSG00000272153
ENSG00000116198.12,CEP104,chr1,3812081,3857214,-,ENST00000378223.3,CEP104-201,3843109,3857214,3857214,3843109,ENSG00000116198
ENSG00000169598.15,DFFB,chr1,3857267,3885429,+,ENST00000378209.7,DFFB-205,3857281,3885429,3857281,3885429,ENSG00000169598
ENSG00000198912.10,C1orf174,chr1,3889125,3900293,-,ENST00000361605.3,C1orf174-201,3889125,3900285,3900285,3889125,ENSG00000198912
ENSG00000236423.5,LINC01134,chr1,3900372,3917225,+,ENST00000439488.1,LINC01134-202,3900416,3915447,3900416,3915447,ENSG00000236423
ENSG00000233304.6,LINC01346,chr1,3940565,3955262,+,ENST00000412674.1,LINC01346-201,3940617,3955262,3940617,3955262,ENSG00000233304
ENSG00000226374.2,LINC01345,chr1,3944547,3948980,-,ENST00000425194.1,LINC01345-201,3947149,3948980,3948980,3947149,ENSG00000226374
ENSG00000284668.1,AL805961.1,chr1,3976133,4012699,+,ENST00000642026.1,AL805961.1-201,3976133,4012699,3976133,4012699,ENSG00000284668
ENSG00000284703.1,AL805961.2,chr1,4012921,4019508,-,ENST00000642139.1,AL805961.2-201,4012921,4019508,4019508,4012921,ENSG00000284703
ENSG00000229280.1,EEF1DP6,chr1,4175528,4175899,-,ENST00000449232.1,EEF1DP6-201,4175528,4175899,4175899,4175528,ENSG00000229280
ENSG00000235054.3,LINC01777,chr1,4412027,4424689,+,ENST00000423197.2,LINC01777-201,4412051,4424687,4412051,4424687,ENSG00000235054
ENSG00000284694.1,AL355602.1,chr1,4479131,4484375,-,ENST00000641472.1,AL355602.1-201,4479131,4484375,4484375,4479131,ENSG00000284694
ENSG00000227169.2,Z98747.1,chr1,4551735,4552145,-,ENST00000438791.2,Z98747.1-201,4551735,4552145,4552145,4551735,ENSG00000227169
ENSG00000232596.2,LINC01646,chr1,4571481,4594009,+,ENST00000420522.1,LINC01646-201,4571548,4583421,4571548,4583421,ENSG00000232596
ENSG00000196581.10,AJAP1,chr1,4654732,4792534,+,ENST00000378191.4,AJAP1-202,4655045,4792534,4655045,4792534,ENSG00000196581
ENSG00000284739.1,BX005132.2,chr1,4963954,4973298,-,ENST00000641254.1,BX005132.2-201,4963954,4973298,4973298,4963954,ENSG00000284739
ENSG00000284674.1,BX005132.1,chr1,4973381,4981568,+,ENST00000641403.1,BX005132.1-201,4973381,4981568,4973381,4981568,ENSG00000284674
ENSG00000231510.1,AL691497.1,chr1,5086459,5090899,-,ENST00000443270.1,AL691497.1-201,5086459,5090899,5090899,5086459,ENSG00000231510
ENSG00000284616.1,AL139823.1,chr1,5301928,5307394,-,ENST00000641871.1,AL139823.1-201,5301928,5307394,5307394,5301928,ENSG00000284616
ENSG00000284692.2,Z98259.3,chr1,5478736,5493057,-,ENST00000641860.1,Z98259.3-202,5489795,5493057,5493057,5489795,ENSG00000284692
ENSG00000284666.1,Z98259.2,chr1,5480787,5482028,-,ENST00000641583.1,Z98259.2-201,5480787,5482028,5482028,5480787,ENSG00000284666
ENSG00000260972.1,Z98259.1,chr1,5492978,5494674,+,ENST00000564261.1,Z98259.1-201,5492978,5494674,5492978,5494674,ENSG00000260972
ENSG00000283356.1,Z97988.1,chr1,5554747,5554881,+,ENST00000637697.1,Z97988.1-201,5554747,5554881,5554747,5554881,ENSG00000283356
ENSG00000236948.2,AL365255.1,chr1,5561709,5668295,-,ENST00000637702.1,AL365255.1-201,5561709,5668255,5668255,5561709,ENSG00000236948
ENSG00000264341.1,MIR4417,chr1,5564071,5564143,+,ENST00000579887.1,MIR4417-201,5564071,5564143,5564071,5564143,ENSG00000264341
ENSG00000264101.1,MIR4689,chr1,5862672,5862741,-,ENST00000582517.1,MIR4689-201,5862672,5862741,5862741,5862672,ENSG00000264101
ENSG00000131697.17,NPHP4,chr1,5862811,5992473,-,ENST00000378156.8,NPHP4-201,5862818,5992471,5992471,5862818,ENSG00000131697
ENSG00000069424.14,KCNAB2,chr1,5991466,6101193,+,ENST00000378097.5,KCNAB2-206,5992363,6101193,5992363,6101193,ENSG00000069424
ENSG00000116254.17,CHD5,chr1,6101793,6180123,-,ENST00000262450.7,CHD5-201,6101793,6180123,6180123,6101793,ENSG00000116254
ENSG00000285629.1,AL031847.2,chr1,6159430,6197757,-,ENST00000484532.6,AL031847.2-201,6159430,6197757,6197757,6159430,ENSG00000285629
ENSG00000116251.10,RPL22,chr1,6185020,6209389,-,ENST00000234875.8,RPL22-201,6185020,6199612,6199612,6185020,ENSG00000116251
ENSG00000226944.1,AL031847.1,chr1,6204840,6205780,-,ENST00000455744.1,AL031847.1-201,6204840,6205780,6205780,6204840,ENSG00000226944
ENSG00000158286.12,RNF207,chr1,6205475,6221299,+,ENST00000484435.1,RNF207-205,6206129,6207564,6206129,6207564,ENSG00000158286
ENSG00000116237.15,ICMT,chr1,6221193,6235972,-,ENST00000489498.5,ICMT-203,6223491,6235972,6235972,6223491,ENSG00000116237
ENSG00000225077.3,LINC00337,chr1,6234692,6239444,+,ENST00000429480.2,LINC00337-201,6237771,6239444,6237771,6239444,ENSG00000225077
ENSG00000173673.7,HES3,chr1,6244192,6245578,+,ENST00000377898.3,HES3-201,6244192,6245578,6244192,6245578,ENSG00000173673
ENSG00000158292.6,GPR153,chr1,6247346,6260975,-,ENST00000377893.2,GPR153-201,6247346,6260975,6260975,6247346,ENSG00000158292
ENSG00000097021.19,ACOT7,chr1,6264269,6394391,-,ENST00000361521.8,ACOT7-201,6264273,6394391,6394391,6264273,ENSG00000097021
ENSG00000271746.1,AL031848.2,chr1,6393555,6394391,+,ENST00000607670.1,AL031848.2-201,6393555,6394391,6393555,6394391,ENSG00000271746
ENSG00000069812.11,HES2,chr1,6412418,6424670,-,ENST00000377837.5,HES2-203,6412418,6424670,6424670,6412418,ENSG00000069812
ENSG00000187017.16,ESPN,chr1,6424776,6461367,+,ENST00000377828.5,ESPN-201,6424788,6460944,6424788,6460944,ENSG00000187017
ENSG00000265392.1,MIR4252,chr1,6429834,6429896,-,ENST00000585139.1,MIR4252-201,6429834,6429896,6429896,6429834,ENSG00000265392
ENSG00000231868.1,AL031848.1,chr1,6443034,6447006,-,ENST00000419034.1,AL031848.1-201,6443034,6447006,6447006,6443034,ENSG00000231868
ENSG00000215788.10,TNFRSF25,chr1,6460786,6466195,-,ENST00000356876.7,TNFRSF25-204,6461151,6466195,6466195,6461151,ENSG00000215788
ENSG00000171680.21,PLEKHG5,chr1,6466092,6520061,-,ENST00000377740.4,PLEKHG5-205,6467122,6520061,6520061,6467122,ENSG00000171680
ENSG00000162408.10,NOL9,chr1,6521347,6554535,-,ENST00000377705.5,NOL9-201,6521347,6554535,6554535,6521347,ENSG00000162408
ENSG00000253022.1,RNU6-731P,chr1,6540854,6540964,+,ENST00000517213.1,RNU6-731P-201,6540854,6540964,6540854,6540964,ENSG00000253022
ENSG00000229519.2,AL591866.1,chr1,6547905,6548619,+,ENST00000456162.2,AL591866.1-201,6547905,6548619,6547905,6548619,ENSG00000229519
ENSG00000173662.20,TAS1R1,chr1,6555181,6579757,+,ENST00000333172.10,TAS1R1-201,6555181,6579757,6555181,6579757,ENSG00000173662
ENSG00000204859.12,ZBTB48,chr1,6580001,6589280,+,ENST00000377674.8,ZBTB48-202,6580048,6589280,6580048,6589280,ENSG00000204859
ENSG00000162413.16,KLHL21,chr1,6590724,6614607,-,ENST00000610898.1,KLHL21-206,6593205,6603684,6603684,6593205,ENSG00000162413
ENSG00000116273.5,PHF13,chr1,6613685,6624033,+,ENST00000377648.4,PHF13-201,6613685,6624033,6613685,6624033,ENSG00000116273
ENSG00000041988.15,THAP3,chr1,6624866,6635586,+,ENST00000054650.8,THAP3-201,6624866,6633565,6624866,6633565,ENSG00000041988
ENSG00000007923.15,DNAJC11,chr1,6634168,6701924,-,ENST00000377577.9,DNAJC11-202,6634168,6701924,6701924,6634168,ENSG00000007923
ENSG00000228750.6,LINC01672,chr1,6724637,6730012,+,ENST00000432429.5,LINC01672-203,6724637,6727408,6724637,6727408,ENSG00000228750
ENSG00000284744.1,AL591163.1,chr1,6767954,6770038,+,ENST00000641757.1,AL591163.1-201,6767954,6770038,6767954,6770038,ENSG00000284744
ENSG00000237436.1,CAMTA1-DT,chr1,6783892,6784843,-,ENST00000442889.1,CAMTA1-DT-201,6783892,6784843,6784843,6783892,ENSG00000237436
ENSG00000171735.18,CAMTA1,chr1,6785324,7769706,+,ENST00000303635.11,CAMTA1-201,6785324,7769706,6785324,7769706,ENSG00000171735
ENSG00000227950.1,AL590128.1,chr1,6834333,6834618,-,ENST00000433407.1,AL590128.1-201,6834333,6834618,6834618,6834333,ENSG00000227950
ENSG00000237365.1,AL512330.1,chr1,7008376,7014279,-,ENST00000456701.1,AL512330.1-201,7008376,7014279,7014279,7008376,ENSG00000237365
ENSG00000207056.1,RNU1-8P,chr1,7219360,7219524,+,ENST00000384328.1,RNU1-8P-201,7219360,7219524,7219360,7219524,ENSG00000207056
ENSG00000237402.1,CAMTA1-IT1,chr1,7368942,7370270,+,ENST00000427317.1,CAMTA1-IT1-201,7368942,7370270,7368942,7370270,ENSG00000237402
ENSG00000237728.2,Z97987.1,chr1,7382487,7389754,-,ENST00000618051.1,Z97987.1-201,7382487,7389754,7389754,7382487,ENSG00000237728
ENSG00000225126.1,AL365194.1,chr1,7441096,7441554,-,ENST00000440032.1,AL365194.1-201,7441096,7441554,7441554,7441096,ENSG00000225126
ENSG00000270171.1,AL359881.3,chr1,7693124,7694844,-,ENST00000602640.1,AL359881.3-201,7693124,7694844,7694844,7693124,ENSG00000270171
ENSG00000270035.1,AL359881.2,chr1,7698303,7698872,-,ENST00000602973.1,AL359881.2-201,7698303,7698872,7698872,7698303,ENSG00000270035
ENSG00000269978.1,AL359881.1,chr1,7700704,7700970,-,ENST00000602916.1,AL359881.1-201,7700704,7700970,7700970,7700704,ENSG00000269978
ENSG00000049245.12,VAMP3,chr1,7771269,7781432,+,ENST00000054666.10,VAMP3-201,7771269,7781432,7771269,7781432,ENSG00000049245
ENSG00000269925.1,Z98884.2,chr1,7776383,7776775,+,ENST00000602406.1,Z98884.2-201,7776383,7776775,7776383,7776775,ENSG00000269925
ENSG00000049246.14,PER3,chr1,7784320,7845177,+,ENST00000377541.5,PER3-203,7784320,7803958,7784320,7803958,ENSG00000049246
ENSG00000236266.1,Z98884.1,chr1,7810242,7827342,-,ENST00000451646.1,Z98884.1-201,7810242,7827342,7827342,7810242,ENSG00000236266
ENSG00000049247.13,UTS2,chr1,7843083,7853512,-,ENST00000054668.5,UTS2-201,7847766,7853431,7853431,7847766,ENSG00000049247
ENSG00000049249.8,TNFRSF9,chr1,7915894,7943165,-,ENST00000377507.7,TNFRSF9-201,7919847,7940866,7940866,7919847,ENSG00000049249
ENSG00000270330.1,AL009183.1,chr1,7942372,7942726,+,ENST00000603760.1,AL009183.1-201,7942372,7942726,7942372,7942726,ENSG00000270330
ENSG00000116288.12,PARK7,chr1,7954291,7985505,+,ENST00000338639.9,PARK7-201,7961663,7985279,7961663,7985279,ENSG00000116288
ENSG00000200344.1,RF00019,chr1,7982881,7982983,-,ENST00000363474.1,RF00019.140-201,7982881,7982983,7982983,7982881,ENSG00000200344
ENSG00000284747.1,AL034417.4,chr1,7991134,8005312,+,ENST00000641354.1,AL034417.4-201,7991134,8005312,7991134,8005312,ENSG00000284747
ENSG00000284716.1,AL034417.3,chr1,7998187,7999934,-,ENST00000641100.1,AL034417.3-201,7998187,7999934,7999934,7998187,ENSG00000284716
ENSG00000116285.12,ERRFI1,chr1,8004404,8026308,-,ENST00000377482.9,ERRFI1-201,8011719,8026308,8026308,8011719,ENSG00000116285
ENSG00000238290.1,AL034417.2,chr1,8026738,8122702,+,ENST00000445300.1,AL034417.2-201,8026738,8122702,8026738,8122702,ENSG00000238290
ENSG00000232848.1,AL034417.1,chr1,8057245,8058463,-,ENST00000399343.2,AL034417.1-201,8057245,8058463,8058463,8057245,ENSG00000232848
ENSG00000229305.1,AL358876.1,chr1,8189824,8192770,+,ENST00000453364.1,AL358876.1-201,8189824,8192770,8189824,8192770,ENSG00000229305
ENSG00000227634.2,LINC01714,chr1,8202429,8215210,+,ENST00000452982.1,LINC01714-201,8208672,8215210,8208672,8215210,ENSG00000227634
ENSG00000200975.1,RNU1-7P,chr1,8206434,8206597,-,ENST00000364105.1,RNU1-7P-201,8206434,8206597,8206597,8206434,ENSG00000200975
ENSG00000233645.1,AL358876.2,chr1,8218190,8220529,-,ENST00000424689.1,AL358876.2-201,8218190,8220529,8220529,8218190,ENSG00000233645
ENSG00000251977.1,RNU6-991P,chr1,8292157,8292263,-,ENST00000516168.1,RNU6-991P-201,8292157,8292263,8292263,8292157,ENSG00000251977
ENSG00000162426.14,SLC45A1,chr1,8317826,8344167,+,ENST00000289877.8,SLC45A1-201,8324330,8344167,8324330,8344167,ENSG00000162426
ENSG00000252254.1,RF00019,chr1,8328067,8328179,+,ENST00000516445.1,RF00019.681-201,8328067,8328179,8328067,8328179,ENSG00000252254
ENSG00000142599.17,RERE,chr1,8352397,8817643,-,ENST00000400908.6,RERE-204,8354626,8817643,8817643,8354626,ENSG00000142599
ENSG00000232912.5,AL096855.1,chr1,8424645,8434838,+,ENST00000444276.1,AL096855.1-202,8425638,8430041,8425638,8430041,ENSG00000232912
ENSG00000221083.1,RF00599,chr1,8511795,8511919,-,ENST00000408156.1,RF00599.1-201,8511795,8511919,8511919,8511795,ENSG00000221083
ENSG00000270282.1,AL096855.2,chr1,8512653,8513021,+,ENST00000605785.1,AL096855.2-201,8512653,8513021,8512653,8513021,ENSG00000270282
ENSG00000234619.1,RPL7P11,chr1,8750430,8751087,+,ENST00000437586.1,RPL7P11-201,8750430,8751087,8750430,8751087,ENSG00000234619
ENSG00000224315.2,RPL7P7,chr1,8786211,8786913,-,ENST00000428803.2,RPL7P7-201,8786211,8786913,8786913,8786211,ENSG00000224315
ENSG00000222511.2,RF00019,chr1,8796571,8796673,-,ENST00000410579.2,RF00019.606-201,8796571,8796673,8796673,8796571,ENSG00000222511
ENSG00000226545.1,AL357552.1,chr1,8798475,8799506,+,ENST00000445254.1,AL357552.1-201,8798475,8799506,8798475,8799506,ENSG00000226545
ENSG00000228423.2,AL357552.2,chr1,8805860,8807051,-,ENST00000433876.2,AL357552.2-201,8805860,8807051,8807051,8805860,ENSG00000228423
ENSG00000229716.2,RPL23AP19,chr1,8831007,8831375,+,ENST00000436229.2,RPL23AP19-201,8831007,8831375,8831007,8831375,ENSG00000229716
ENSG00000074800.15,ENO1,chr1,8861000,8879250,-,ENST00000489867.2,ENO1-205,8868049,8879190,8879190,8868049,ENSG00000074800
ENSG00000274258.1,MIR6728,chr1,8866502,8866590,-,ENST00000618792.1,MIR6728-201,8866502,8866590,8866590,8866502,ENSG00000274258
ENSG00000230679.1,ENO1-AS1,chr1,8878835,8879894,+,ENST00000442636.1,ENO1-AS1-201,8878835,8879894,8878835,8879894,ENSG00000230679
ENSG00000201725.1,RNU6-304P,chr1,8883427,8883533,-,ENST00000364855.1,RNU6-304P-201,8883427,8883533,8883533,8883427,ENSG00000201725
ENSG00000238249.2,HMGN2P17,chr1,8893409,8894151,+,ENST00000425872.1,HMGN2P17-201,8893409,8894151,8893409,8894151,ENSG00000238249
ENSG00000232208.2,AL139415.1,chr1,8907393,8907744,-,ENST00000424862.2,AL139415.1-201,8907393,8907744,8907744,8907393,ENSG00000232208
ENSG00000232663.2,AL139415.2,chr1,8909742,8909904,+,ENST00000431968.2,AL139415.2-201,8909742,8909904,8909742,8909904,ENSG00000232663
ENSG00000131686.14,CA6,chr1,8945867,8975092,+,ENST00000377443.6,CA6-203,8945883,8975092,8945883,8975092,ENSG00000131686
ENSG00000265141.2,RN7SL451P,chr1,8979576,8979874,-,ENST00000583026.2,RN7SL451P-201,8979576,8979874,8979874,8979576,ENSG00000265141
ENSG00000197241.3,SLC2A7,chr1,9003300,9026345,-,ENST00000400906.1,SLC2A7-201,9003300,9026345,9026345,9003300,ENSG00000197241
ENSG00000142583.17,SLC2A5,chr1,9035107,9088478,-,ENST00000377424.8,SLC2A5-202,9035107,9069716,9069716,9035107,ENSG00000142583
ENSG00000252404.1,RF00424,chr1,9082696,9082879,+,ENST00000516595.1,RF00424.3-201,9082696,9082879,9082696,9082879,ENSG00000252404
ENSG00000180758.11,GPR157,chr1,9100305,9129170,-,ENST00000377411.4,GPR157-201,9100305,9129170,9129170,9100305,ENSG00000180758
ENSG00000228526.7,MIR34AHG,chr1,9148011,9198906,-,ENST00000635687.1,MIR34AHG-204,9148011,9182392,9182392,9148011,ENSG00000228526
ENSG00000284357.1,MIR34A,chr1,9151668,9151777,-,ENST00000385130.1,MIR34A-201,9151668,9151777,9151777,9151668,ENSG00000284357
ENSG00000234546.3,LNCTAM34A,chr1,9182004,9196284,+,ENST00000412639.2,LNCTAM34A-201,9182204,9192089,9182204,9192089,ENSG00000234546
ENSG00000049239.12,H6PD,chr1,9234775,9271337,+,ENST00000377403.6,H6PD-201,9234775,9271337,9234775,9271337,ENSG00000049239
ENSG00000171621.13,SPSB1,chr1,9292880,9369532,+,ENST00000328089.10,SPSB1-201,9292880,9369532,9292880,9369532,ENSG00000171621
ENSG00000284652.1,BX323043.1,chr1,9421098,9422862,-,ENST00000641006.1,BX323043.1-201,9421098,9422862,9422862,9421098,ENSG00000284652
ENSG00000284693.1,AL928921.2,chr1,9425094,9440564,-,ENST00000641940.1,AL928921.2-202,9426649,9440564,9440564,9426649,ENSG00000284693
ENSG00000252956.1,RNA5SP40,chr1,9437669,9437778,-,ENST00000517147.1,RNA5SP40-201,9437669,9437778,9437778,9437669,ENSG00000252956
ENSG00000235263.1,AL928921.1,chr1,9501092,9503471,-,ENST00000441033.1,AL928921.1-201,9501092,9503471,9503471,9501092,ENSG00000235263
ENSG00000171612.6,SLC25A33,chr1,9539482,9585179,+,ENST00000302692.6,SLC25A33-201,9539482,9585179,9539482,9585179,ENSG00000171612
ENSG00000231181.1,AL954705.1,chr1,9576427,9576985,+,ENST00000435277.1,AL954705.1-201,9576427,9576985,9576427,9576985,ENSG00000231181
ENSG00000188807.12,TMEM201,chr1,9588922,9614873,+,ENST00000340305.9,TMEM201-201,9588922,9604954,9588922,9604954,ENSG00000188807
ENSG00000171608.15,PIK3CD,chr1,9651732,9729114,+,ENST00000377346.8,PIK3CD-202,9651745,9728919,9651745,9728919,ENSG00000171608
ENSG00000179840.5,PIK3CD-AS1,chr1,9652610,9654586,-,ENST00000377320.3,PIK3CD-AS1-201,9652610,9654586,9654586,9652610,ENSG00000179840
ENSG00000233268.3,AL691449.1,chr1,9660828,9662626,-,ENST00000426570.3,AL691449.1-201,9660828,9662626,9662626,9660828,ENSG00000233268
ENSG00000231789.2,PIK3CD-AS2,chr1,9672426,9687555,-,ENST00000415330.2,PIK3CD-AS2-201,9672426,9687555,9687555,9672426,ENSG00000231789
ENSG00000171603.17,CLSTN1,chr1,9729026,9824526,-,ENST00000377298.8,CLSTN1-202,9729026,9824526,9824526,9729026,ENSG00000171603
ENSG00000271264.1,MZT1P1,chr1,9780822,9781240,+,ENST00000603781.1,MZT1P1-201,9780822,9781240,9780822,9781240,ENSG00000271264
ENSG00000280113.2,AL357140.3,chr1,9826289,9828271,-,ENST00000639753.1,AL357140.3-201,9826289,9828271,9828271,9826289,ENSG00000280113
ENSG00000178585.14,CTNNBIP1,chr1,9848276,9910336,-,ENST00000400904.7,CTNNBIP1-204,9850109,9910336,9910336,9850109,ENSG00000178585
ENSG00000223989.1,AL357140.1,chr1,9848318,9850154,+,ENST00000454104.1,AL357140.1-201,9848318,9850154,9848318,9850154,ENSG00000223989
ENSG00000285701.1,AL357140.5,chr1,9900614,9908034,+,ENST00000648956.1,AL357140.5-201,9900614,9908034,9900614,9908034,ENSG00000285701
ENSG00000162441.11,LZIC,chr1,9922113,9943407,-,ENST00000377213.1,LZIC-201,9930253,9943407,9943407,9930253,ENSG00000162441
ENSG00000228150.1,AL357140.2,chr1,9942923,9949974,+,ENST00000445884.1,AL357140.2-201,9942923,9949974,9942923,9949974,ENSG00000228150
ENSG00000173614.13,NMNAT1,chr1,9943428,9985501,+,ENST00000377205.5,NMNAT1-201,9943428,9985498,9943428,9985498,ENSG00000173614
ENSG00000202415.1,RN7SKP269,chr1,9947318,9947636,+,ENST00000365545.1,RN7SKP269-201,9947318,9947636,9947318,9947636,ENSG00000202415
ENSG00000283611.2,AL357140.4,chr1,9950572,9960787,-,ENST00000636827.2,AL357140.4-201,9950572,9960787,9960787,9950572,ENSG00000283611
ENSG00000265521.1,MIR5697,chr1,9967381,9967458,+,ENST00000578045.1,MIR5697-201,9967381,9967458,9967381,9967458,ENSG00000265521
ENSG00000241326.1,AL603962.1,chr1,9983141,9984568,+,ENST00000413148.1,AL603962.1-201,9983141,9984568,9983141,9984568,ENSG00000241326
ENSG00000162444.11,RBP7,chr1,9997206,10016020,+,ENST00000294435.7,RBP7-201,9997216,10016020,9997216,10016020,ENSG00000162444
ENSG00000130939.18,UBE4B,chr1,10032832,10181239,+,ENST00000253251.12,UBE4B-201,10032832,10180367,10032832,10180367,ENSG00000130939
ENSG00000224340.1,AL590639.1,chr1,10054445,10054781,-,ENST00000456484.1,AL590639.1-201,10054445,10054781,10054781,10054445,ENSG00000224340
ENSG00000233623.2,PGAM1P11,chr1,10058671,10059648,+,ENST00000416729.2,PGAM1P11-201,10058671,10059648,10058671,10059648,ENSG00000233623
ENSG00000201746.1,RNU6-828P,chr1,10163268,10163374,+,ENST00000364876.1,RNU6-828P-201,10163268,10163374,10163268,10163374,ENSG00000201746
ENSG00000054523.17,KIF1B,chr1,10210805,10381603,+,ENST00000263934.10,KIF1B-201,10210805,10377937,10210805,10377937,ENSG00000054523
ENSG00000264881.1,MIR1273D,chr1,10227718,10227803,+,ENST00000577266.1,MIR1273D-201,10227718,10227803,10227718,10227803,ENSG00000264881
ENSG00000199562.1,RNU6-37P,chr1,10298966,10299072,+,ENST00000362692.1,RNU6-37P-201,10298966,10299072,10298966,10299072,ENSG00000199562
ENSG00000264501.2,RN7SL731P,chr1,10306465,10306757,+,ENST00000584329.2,RN7SL731P-201,10306465,10306757,10306465,10306757,ENSG00000264501
ENSG00000284735.1,AL139424.3,chr1,10381906,10387150,-,ENST00000641117.1,AL139424.3-203,10384628,10387150,10387150,10384628,ENSG00000284735
ENSG00000284642.1,AL139424.2,chr1,10395416,10397432,+,ENST00000641011.1,AL139424.2-201,10395416,10396041,10395416,10396041,ENSG00000284642
ENSG00000142657.20,PGD,chr1,10398592,10420144,+,ENST00000270776.12,PGD-201,10399080,10420144,10399080,10420144,ENSG00000142657
