gene_id,TSS_B37
ENSG00000069493,9817566
ENSG00000069509,44402105
ENSG00000069535,43741696
ENSG00000069667,61521501
ENSG00000069696,637270
ENSG00000069702,92371892
ENSG00000069764,14788165
ENSG00000069812,6484730
ENSG00000069849,141594967
ENSG00000069869,56285858
ENSG00000069943,55611159
ENSG00000069956,52244304
ENSG00000069966,52483589
ENSG00000069974,55611311
ENSG00000069998,17646177
ENSG00000070010,19466725
ENSG00000070018,12419978
ENSG00000070019,14849533
ENSG00000070031,627181
ENSG00000070047,576471
ENSG00000070061,111696608
ENSG00000070081,17229701
ENSG00000070087,149768575
ENSG00000070159,112260593
ENSG00000070182,65346625
ENSG00000070190,100737985
ENSG00000070193,44389808
ENSG00000070214,108006904
ENSG00000070269,56955073
ENSG00000070366,2207079
ENSG00000070367,57735623
ENSG00000070371,19279242
ENSG00000070388,639880
ENSG00000070404,676393
ENSG00000070413,19109967
ENSG00000070423,663233
ENSG00000070444,2304398
ENSG00000070476,126194734
ENSG00000070495,74722881
ENSG00000070501,42195973
ENSG00000070526,74639868
ENSG00000070540,66453654
ENSG00000070601,37650952
ENSG00000070610,35749225
ENSG00000070614,149865382
ENSG00000070669,97501854
ENSG00000070718,42010465
ENSG00000070729,58005032
ENSG00000070731,74583038
ENSG00000070748,50817142
ENSG00000070756,101735037
ENSG00000070759,45956835
ENSG00000070761,58163285
ENSG00000070770,58232010
ENSG00000070778,89021351
ENSG00000070785,45452394
ENSG00000070808,149669656
ENSG00000070814,149737193
ENSG00000070831,22352005
ENSG00000070882,25021253
ENSG00000070886,22889983
ENSG00000070915,56899120
ENSG00000070950,9005457
ENSG00000070961,90103077
ENSG00000070985,2444275
ENSG00000071051,106361370
ENSG00000071054,102313313
ENSG00000071073,99347595
ENSG00000071082,101618692
ENSG00000071127,10118573
ENSG00000071189,17980124
ENSG00000071203,60260252
ENSG00000071205,148653215
ENSG00000071242,167319939
ENSG00000071243,120590818
ENSG00000071246,77227812
ENSG00000071282,8543494
ENSG00000071462,73097356
ENSG00000071537,82000197
ENSG00000071539,893000
ENSG00000071553,153656980
ENSG00000071564,1652614
ENSG00000071575,12857037
ENSG00000071626,1407569
ENSG00000071655,1592864
ENSG00000071677,238475218
ENSG00000071794,148804341
ENSG00000071859,153672489
ENSG00000071889,153744566
ENSG00000071894,145634719
ENSG00000071909,171034656
ENSG00000071967,172378758
ENSG00000071991,64271375
ENSG00000071994,170893780
ENSG00000072041,85307408
ENSG00000072042,68162510
ENSG00000072062,14228896
ENSG00000072071,14316999
ENSG00000072080,234959324
ENSG00000072110,69446157
ENSG00000072121,68283307
ENSG00000072133,83443207
ENSG00000072134,19118929
ENSG00000072135,131113619
ENSG00000072163,128439360
ENSG00000072182,220378893
ENSG00000072195,220299566
ENSG00000072201,54567572
ENSG00000072210,19551450
ENSG00000072274,195808967
ENSG00000072310,17740316
ENSG00000072315,111326004
ENSG00000072364,132299326
ENSG00000072401,60094740
ENSG00000072415,67707431
ENSG00000072422,62761198
ENSG00000072501,53449677
ENSG00000072506,53461317
ENSG00000072518,63606401
ENSG00000072571,162887210
ENSG00000072609,133532890
ENSG00000072657,72481047
ENSG00000072682,131631008
ENSG00000072694,161632934
ENSG00000072736,68118655
ENSG00000072756,3168618
ENSG00000072778,7120445
ENSG00000072786,171615228
ENSG00000072803,171433877
ENSG00000072818,7239849
ENSG00000072832,5894813
ENSG00000072840,5712929
ENSG00000072849,5390131
ENSG00000072858,113251403
ENSG00000072864,15737125
ENSG00000072952,10715535
ENSG00000072954,16771951
ENSG00000072958,16308666
ENSG00000073008,45147099
ENSG00000073050,44084625
ENSG00000073060,125367214
ENSG00000073067,1022818
ENSG00000073111,127317254
ENSG00000073146,50528309
ENSG00000073150,50609161
ENSG00000073169,50639441
ENSG00000073282,189349179
ENSG00000073331,113206666
ENSG00000073350,73521162
ENSG00000073417,85523672
ENSG00000073464,10125016
ENSG00000073536,33469323
ENSG00000073578,218419
ENSG00000073584,38804906
ENSG00000073598,33448635
ENSG00000073605,38076107
ENSG00000073614,498486
ENSG00000073670,42836357
ENSG00000073711,135684571
ENSG00000073712,53419153
ENSG00000073734,169887834
ENSG00000073737,169921300
ENSG00000073754,157868046
ENSG00000073756,186650054
ENSG00000073792,185542830
ENSG00000073803,185000730
ENSG00000073849,186648115
ENSG00000073861,45810603
ENSG00000073905,80185000
ENSG00000073910,32420851
ENSG00000073921,85780924
ENSG00000073969,44668036
ENSG00000074047,121493200
ENSG00000074054,122407052
ENSG00000074071,1823151
ENSG00000074181,15311806
ENSG00000074201,77348839
ENSG00000074211,6565327
ENSG00000074219,49865714
ENSG00000074266,85955796
ENSG00000074276,175969513
ENSG00000074317,176057557
ENSG00000074319,18548498
ENSG00000074356,3749540
ENSG00000074370,3867758
ENSG00000074410,63674045
ENSG00000074416,127771033
ENSG00000074527,96184967
ENSG00000074582,219523488
ENSG00000074590,106532732
ENSG00000074603,65810042
ENSG00000074621,65903705
ENSG00000074657,56529833
ENSG00000074660,1549038
ENSG00000074695,57026497
ENSG00000074696,65822757
ENSG00000074706,154677937
ENSG00000074755,4046324
ENSG00000074771,155776973
ENSG00000074800,8939249
ENSG00000074803,48470636
ENSG00000074842,4670374
ENSG00000074855,17445664
ENSG00000074935,112408732
ENSG00000074964,17866194
ENSG00000074966,48136267
ENSG00000075035,108523066
ENSG00000075043,62104030
ENSG00000075073,71176674
ENSG00000075089,100592901
ENSG00000075131,66679084
ENSG00000075142,87856308
ENSG00000075151,21503778
ENSG00000075188,102513898
ENSG00000075213,84122040
ENSG00000075218,46692768
ENSG00000075223,80551675
ENSG00000075234,46663859
ENSG00000075239,107987423
ENSG00000075240,46971910
ENSG00000075275,46933517
ENSG00000075290,102222767
ENSG00000075292,71503692
ENSG00000075303,87505675
ENSG00000075336,71815759
ENSG00000075340,70995357
ENSG00000075388,69590109
ENSG00000075391,178063240
ENSG00000075399,89787306
ENSG00000075407,38383263
ENSG00000075413,103851715
ENSG00000075415,98987370
ENSG00000075420,171757369
ENSG00000075426,28615316
ENSG00000075429,64831236
ENSG00000075461,64960824
ENSG00000075539,48782339
ENSG00000075568,98612411
ENSG00000075618,5632448
ENSG00000075624,5603533
ENSG00000075643,33767461
ENSG00000075651,171528740
ENSG00000075673,25254547
ENSG00000075702,36545552
ENSG00000075711,197026201
ENSG00000075785,128412513
ENSG00000075790,107220692
ENSG00000075826,102279621
ENSG00000075856,108955176
ENSG00000075884,143848932
ENSG00000075886,132233693
ENSG00000075891,102495154
ENSG00000075914,45016734
ENSG00000075945,170054349
ENSG00000075975,12598557
ENSG00000076003,136634013
ENSG00000076043,114310158
ENSG00000076053,114270753
ENSG00000076067,56915605
ENSG00000076108,57030600
ENSG00000076201,47422502
ENSG00000076242,37034842
ENSG00000076248,109535403
ENSG00000076258,171283323
ENSG00000076321,173684081
ENSG00000076344,325980
ENSG00000076351,26734215
ENSG00000076356,208417729
ENSG00000076382,26926043
ENSG00000076513,110436992
ENSG00000076554,81143467
ENSG00000076555,109554393
ENSG00000076604,27071030
ENSG00000076641,82024303
ENSG00000076650,33571806
ENSG00000076662,10450337
ENSG00000076685,105037362
ENSG00000076706,119192231
ENSG00000076716,132549517
ENSG00000076770,131623996
ENSG00000076826,7660750
ENSG00000076864,21995850
ENSG00000076924,7694431
ENSG00000076928,42387241
ENSG00000076944,7701768
ENSG00000076984,7968729
ENSG00000077009,3933068
ENSG00000077044,234263141
ENSG00000077063,117514193
ENSG00000077080,100254071
ENSG00000077092,24729379
ENSG00000077097,25706398
ENSG00000077147,98347209
ENSG00000077150,104153868
ENSG00000077152,202311108
ENSG00000077157,202317828
ENSG00000077232,183580983
ENSG00000077235,27561234
ENSG00000077238,27324990
ENSG00000077254,78225537
ENSG00000077264,110187514
ENSG00000077274,110513711
ENSG00000077279,110655657
ENSG00000077312,41256543
ENSG00000077327,22634375
ENSG00000077348,41903267
ENSG00000077380,172543920
ENSG00000077420,26727271
ENSG00000077454,100183752
ENSG00000077458,95523573
ENSG00000077463,4182563
ENSG00000077498,88911044
ENSG00000077514,74204897
ENSG00000077522,236827442
ENSG00000077549,19812033
ENSG00000077585,236305806
ENSG00000077616,89864684
ENSG00000077684,129730856
ENSG00000077713,118533300
ENSG00000077721,118708500
ENSG00000077782,38326352
ENSG00000077800,72742165
ENSG00000077935,45809500
ENSG00000077942,45898119
ENSG00000077943,15761921
ENSG00000077984,24929906
ENSG00000078018,210288772
ENSG00000078043,44500123
ENSG00000078053,38671020
ENSG00000078061,47420605
ENSG00000078070,182833863
ENSG00000078081,182881627
ENSG00000078098,163101661
ENSG00000078114,21581940
ENSG00000078124,76571904
ENSG00000078140,39699730
ENSG00000078142,39535200
ENSG00000078177,40058471
ENSG00000078237,4416930
ENSG00000078246,2986390
ENSG00000078269,158402896
ENSG00000078295,7396252
ENSG00000078304,102228136
ENSG00000078319,99933930
ENSG00000078328,5289804
ENSG00000078369,1822556
ENSG00000078399,27214799
ENSG00000078401,12290595
ENSG00000078403,21813576
ENSG00000078487,100026615
ENSG00000078549,31091924
ENSG00000078579,16859854
ENSG00000078589,78200830
ENSG00000078596,78623164
ENSG00000078618,52344477
ENSG00000078668,42249143
ENSG00000078674,17780478
ENSG00000078687,75955323
ENSG00000078699,32077882
ENSG00000078725,122131713
ENSG00000078747,32951048
ENSG00000078795,137223658
ENSG00000078804,33292144
ENSG00000078808,1167447
ENSG00000078814,33543614
ENSG00000078898,31595511
ENSG00000078900,3569081
ENSG00000078902,1330884
ENSG00000078967,43966036
ENSG00000079101,596989
ENSG00000079102,93115514
ENSG00000079112,95229531
ENSG00000079134,268050
ENSG00000079150,179343327
ENSG00000079156,179059209
ENSG00000079215,36596691
ENSG00000079246,216972188
ENSG00000079257,158390437
ENSG00000079263,231067827
ENSG00000079277,47082515
ENSG00000079308,218898705
ENSG00000079313,1848482
ENSG00000079332,71930279
ENSG00000079335,100810558
ENSG00000079337,48164823
ENSG00000079385,43065386
ENSG00000079387,48499862
ENSG00000079393,76868979
ENSG00000079432,42772690
ENSG00000079435,42931540
ENSG00000079459,11653083
ENSG00000079462,42807698
ENSG00000079482,67653755
ENSG00000079557,74347463
ENSG00000079616,29802049
ENSG00000079689,25652430
ENSG00000079691,25279307
ENSG00000079739,64059083
ENSG00000079785,15731303
ENSG00000079805,10828732
ENSG00000079819,131384462
ENSG00000079841,72596254
ENSG00000079931,132722614
ENSG00000079950,132834337
ENSG00000079974,51222095
ENSG00000079999,10614234
ENSG00000080007,74104552
ENSG00000080031,55720874
ENSG00000080166,95131936
ENSG00000080189,44993097
ENSG00000080200,97540856
ENSG00000080224,96533426
ENSG00000080293,120282877
ENSG00000080298,3526004
ENSG00000080345,152266398
ENSG00000080371,72148644
ENSG00000080493,71928385
ENSG00000080503,1980291
ENSG00000080511,10123926
ENSG00000080546,109416049
ENSG00000080561,107068986
ENSG00000080572,106449842
ENSG00000080573,10121180
ENSG00000080603,30709531
ENSG00000080608,2844095
ENSG00000080618,46679168
ENSG00000080644,78913637
ENSG00000080709,113391624
ENSG00000080802,135194875
ENSG00000080815,73603127
ENSG00000080819,98312492
ENSG00000080822,98241910
ENSG00000080823,102771527
ENSG00000080824,102606036
ENSG00000080839,35724400
ENSG00000080845,34894259
ENSG00000080854,133826863
ENSG00000080910,196912869
ENSG00000080947,16825752
ENSG00000080986,2571557
ENSG00000081014,51200870
ENSG00000081019,114355098
ENSG00000081026,113933138
ENSG00000081041,74964913
ENSG00000081051,74296856
ENSG00000081052,228029169
ENSG00000081059,133450373
ENSG00000081087,108487058
ENSG00000081138,63417489
ENSG00000081148,101039419
ENSG00000081154,101293025
ENSG00000081177,69658216
ENSG00000081181,68086638
ENSG00000081189,88200074
ENSG00000081237,198607588
ENSG00000081248,201081579
ENSG00000081277,201252581
ENSG00000081307,132373291
ENSG00000081320,197041227
ENSG00000081377,99382125
ENSG00000081386,99540411
ENSG00000081479,170219044
ENSG00000081665,19932560
ENSG00000081692,227923112
ENSG00000081721,161719549
ENSG00000081760,125549981
ENSG00000081791,141303421
ENSG00000081800,122840026
ENSG00000081803,122526813
ENSG00000081818,140501401
ENSG00000081842,140207544
ENSG00000081853,140718328
ENSG00000081870,54411372
ENSG00000081913,60382775
ENSG00000081923,55470547
ENSG00000081985,67773048
ENSG00000082014,150974982
ENSG00000082068,37379388
ENSG00000082074,39274630
ENSG00000082126,202563417
ENSG00000082146,202252582
ENSG00000082153,201675318
ENSG00000082175,101000544
ENSG00000082196,34043318
ENSG00000082212,48405451
ENSG00000082213,31532395
ENSG00000082258,135675806
ENSG00000082269,71122645
ENSG00000082293,70576449
ENSG00000082397,5630699
ENSG00000082438,165700189
ENSG00000082458,69664686
ENSG00000082482,215179119
ENSG00000082497,210406142
ENSG00000082512,211499958
ENSG00000082515,154320634
ENSG00000082516,154317771
ENSG00000082556,54164197
ENSG00000082641,46125692
ENSG00000082684,122747452
ENSG00000082701,119813841
ENSG00000082781,124620265
ENSG00000082805,1099676
ENSG00000082898,61765876
ENSG00000082929,5526297
ENSG00000082996,149530558
ENSG00000083067,74061820
ENSG00000083093,23652631
ENSG00000083097,83777386
ENSG00000083099,90348468
ENSG00000083123,80816365
ENSG00000083168,41909512
ENSG00000083223,88969369
ENSG00000083290,19771249
ENSG00000083307,102504668
ENSG00000083312,72112140
ENSG00000083444,11994263
ENSG00000083454,3599534
ENSG00000083457,3704482
ENSG00000083520,73356234
ENSG00000083535,73356272
ENSG00000083544,60970592
ENSG00000083622,117287469
ENSG00000083635,45563606
ENSG00000083642,33160590
ENSG00000083720,41870527
ENSG00000083750,55744183
ENSG00000083782,91398803
ENSG00000083799,50775962
ENSG00000083807,59023780
ENSG00000083812,58978424
ENSG00000083814,58238992
ENSG00000083817,58090279
ENSG00000083828,58281024
ENSG00000083838,58985385
ENSG00000083844,57702869
ENSG00000083845,58897768
ENSG00000083857,187647876
ENSG00000083896,69215808
ENSG00000083937,87276422
ENSG00000084070,40810523
ENSG00000084072,40157855
ENSG00000084073,40723714
ENSG00000084090,96874565
ENSG00000084092,57843772
ENSG00000084093,57774043
ENSG00000084110,96390143
ENSG00000084112,109251366
ENSG00000084207,67351214
ENSG00000084234,129938043
ENSG00000084444,13197316
ENSG00000084453,21572528
ENSG00000084463,14956420
ENSG00000084623,32686679
ENSG00000084628,31712734
ENSG00000084636,32169920
ENSG00000084652,32645277
ENSG00000084674,21266945
ENSG00000084676,24714124
ENSG00000084693,27265233
ENSG00000084710,25264946
ENSG00000084731,26205618
ENSG00000084733,26256954
ENSG00000084734,27719707
ENSG00000084754,26467540
ENSG00000084764,27193506
ENSG00000084774,27440238
ENSG00000085063,33758025
ENSG00000085117,44585978
ENSG00000085185,129115084
ENSG00000085224,77041719
ENSG00000085231,68665840
ENSG00000085265,137809758
ENSG00000085274,169491185
ENSG00000085276,169381563
ENSG00000085365,77656436
ENSG00000085377,105901937
ENSG00000085382,105307794
ENSG00000085415,12947133
ENSG00000085433,109584735
ENSG00000085449,224810074
ENSG00000085465,111970357
ENSG00000085491,108743471
ENSG00000085511,161412760
ENSG00000085514,99965154
ENSG00000085552,159915403
ENSG00000085563,87342639
ENSG00000085644,3179779
ENSG00000085662,134144036
ENSG00000085719,87526665
ENSG00000085721,15188168
ENSG00000085733,70244511
ENSG00000085741,75921780
ENSG00000085760,55496483
ENSG00000085788,38082737
ENSG00000085831,51810788
ENSG00000085832,51984938
ENSG00000085840,52870095
ENSG00000085871,140586923
ENSG00000085872,16653248
ENSG00000085978,234118698
ENSG00000085982,234475428
ENSG00000085998,46685977
ENSG00000085999,46712134
ENSG00000086015,46252660
ENSG00000086061,33025272
ENSG00000086062,33167354
ENSG00000086065,33264878
ENSG00000086102,33290511
ENSG00000086159,50360978
ENSG00000086189,61699770
ENSG00000086200,61699800
ENSG00000086205,49230190
ENSG00000086232,6098806
ENSG00000086288,37888200
ENSG00000086289,37723447
ENSG00000086300,26331483
ENSG00000086475,13390298
ENSG00000086504,421289
ENSG00000086506,230459
ENSG00000086544,41223018
ENSG00000086548,42254886
ENSG00000086570,150970892
ENSG00000086589,150080639
ENSG00000086598,124069081
ENSG00000086619,236445319
ENSG00000086666,80351911
ENSG00000086696,82068610
ENSG00000086712,16804556
ENSG00000086717,18694030
ENSG00000086730,73613983
ENSG00000086758,53713673
ENSG00000086827,113644457
ENSG00000086848,111742305
ENSG00000086967,50936150
ENSG00000086991,89231355
ENSG00000087008,8442450
ENSG00000087053,95658479
ENSG00000087074,49375679
ENSG00000087076,49339767
ENSG00000087077,100465010
ENSG00000087085,100494594
ENSG00000087086,49468567
ENSG00000087087,100472726
ENSG00000087088,49458073
ENSG00000087095,26368764
ENSG00000087111,26898812
ENSG00000087116,178772462
ENSG00000087128,69313182
ENSG00000087152,42277481
ENSG00000087157,76374731
ENSG00000087191,61904513
ENSG00000087206,176449634
ENSG00000087237,56995836
ENSG00000087245,55423613
ENSG00000087250,56622987
ENSG00000087253,55542985
ENSG00000087258,56225303
ENSG00000087263,56485434
ENSG00000087266,2794799
ENSG00000087269,2965133
ENSG00000087274,2845572
ENSG00000087299,50778947
ENSG00000087301,53019240
ENSG00000087302,52456233
ENSG00000087303,52535777
ENSG00000087338,70056793
ENSG00000087365,65818201
ENSG00000087448,27932982
ENSG00000087460,57414774
ENSG00000087470,32832135
ENSG00000087494,28125666
ENSG00000087495,58152565
ENSG00000087502,29534122
ENSG00000087510,55204363
ENSG00000087586,54967393
ENSG00000087589,54987169
ENSG00000087842,15511687
ENSG00000087884,77532156
ENSG00000087903,6199583
ENSG00000087995,60501237
ENSG00000088002,49055430
ENSG00000088035,63833247
ENSG00000088038,54641466
ENSG00000088053,55549632
ENSG00000088179,120517499
ENSG00000088205,118572268
ENSG00000088247,6424822
ENSG00000088256,3094361
ENSG00000088280,23811061
ENSG00000088298,33735139
ENSG00000088305,31350192
ENSG00000088320,30063092
ENSG00000088325,30327075
ENSG00000088340,34195484
ENSG00000088356,30539849
ENSG00000088367,34679427
ENSG00000088386,99404926
ENSG00000088387,99738879
ENSG00000088448,111567416
ENSG00000088451,95248496
ENSG00000088538,50712359
ENSG00000088543,50608458
ENSG00000088682,57481338
ENSG00000088726,12810956
ENSG00000088727,47324941
ENSG00000088756,6729716
ENSG00000088766,5986740
ENSG00000088782,138096
ENSG00000088808,104313912
ENSG00000088812,3451666
ENSG00000088826,4101628
ENSG00000088827,3693247
